X_TIME,Y_TIME,DURATION_MS
2026-01-14 15:46:54.930,2026-01-14 15:46:55.221,291
2026-01-14 15:47:35.130,2026-01-14 15:47:35.430,300
2026-01-14 15:48:09.571,2026-01-14 15:48:09.861,290
2026-01-14 15:52:05.051,2026-01-14 15:52:05.350,299
2026-01-14 15:52:12.250,2026-01-14 15:52:12.540,290
2026-01-14 15:52:29.941,2026-01-14 15:52:30.230,289
2026-01-14 15:52:49.051,2026-01-14 15:52:49.340,289
2026-01-14 15:53:08.641,2026-01-14 15:53:08.930,289
2026-01-14 15:53:27.440,2026-01-14 15:53:27.740,300
2026-01-14 15:53:45.951,2026-01-14 15:53:46.240,289
2026-01-14 15:54:04.640,2026-01-14 15:54:04.941,301
2026-01-14 15:54:22.951,2026-01-14 15:54:23.251,300
2026-01-14 15:54:41.751,2026-01-14 15:54:42.051,300
2026-01-14 15:55:00.941,2026-01-14 15:55:01.241,300
2026-01-14 15:55:26.370,2026-01-14 15:55:26.670,300
2026-01-14 15:56:02.771,2026-01-14 15:56:03.061,290
2026-01-14 15:56:39.171,2026-01-14 15:56:39.471,300
2026-01-14 15:57:19.501,2026-01-14 15:57:19.791,290
2026-01-14 15:57:54.952,2026-01-14 15:57:55.252,300
2026-01-14 15:58:31.692,2026-01-14 15:58:31.991,299
2026-01-14 15:59:06.740,2026-01-14 15:59:07.040,300
2026-01-14 15:59:41.380,2026-01-14 15:59:41.682,302
2026-01-14 16:00:17.040,2026-01-14 16:00:17.331,291
2026-01-14 16:00:51.641,2026-01-14 16:00:51.941,300
2026-01-14 16:01:26.020,2026-01-14 16:01:26.320,300
2026-01-14 16:02:04.241,2026-01-14 16:02:04.530,289
2026-01-14 16:02:44.970,2026-01-14 16:02:45.281,311
2026-01-14 16:03:22.261,2026-01-14 16:03:22.560,299
2026-01-14 16:03:59.281,2026-01-14 16:03:59.580,299
2026-01-14 16:04:37.231,2026-01-14 16:04:37.531,300
2026-01-14 16:05:14.760,2026-01-14 16:05:15.050,290
2026-01-14 16:05:57.901,2026-01-14 16:05:58.200,299
2026-01-14 16:06:38.831,2026-01-14 16:06:39.131,300
2026-01-14 16:07:14.491,2026-01-14 16:07:14.780,289
2026-01-14 16:07:53.810,2026-01-14 16:07:54.111,301
2026-01-14 16:08:35.961,2026-01-14 16:08:36.251,290
2026-01-14 16:09:11.211,2026-01-14 16:09:11.501,290
2026-01-14 16:09:43.951,2026-01-14 16:09:44.251,300
2026-01-14 16:10:21.470,2026-01-14 16:10:21.771,301
2026-01-14 16:11:10.951,2026-01-14 16:11:11.251,300
2026-01-14 16:11:47.670,2026-01-14 16:11:47.960,290
2026-01-14 16:12:28.810,2026-01-14 16:12:29.101,291
