X_TIME,Y_TIME,DURATION_MS
2026-01-14 15:46:42.840,2026-01-14 15:46:59.470,16630
2026-01-14 15:47:18.411,2026-01-14 15:47:39.690,21279
2026-01-14 15:47:57.721,2026-01-14 15:48:14.111,16390
2026-01-14 15:48:32.810,2026-01-14 15:49:22.970,50160
2026-01-14 15:52:23.430,2026-01-14 15:52:23.641,211
2026-01-14 15:52:42.590,2026-01-14 15:52:42.801,211
2026-01-14 15:53:02.131,2026-01-14 15:53:02.341,210
2026-01-14 15:53:21.010,2026-01-14 15:53:21.210,200
2026-01-14 15:53:39.520,2026-01-14 15:53:39.721,201
2026-01-14 15:53:58.210,2026-01-14 15:53:58.410,200
2026-01-14 15:54:16.481,2026-01-14 15:54:16.691,210
2026-01-14 15:54:35.290,2026-01-14 15:54:35.500,210
2026-01-14 15:54:54.420,2026-01-14 15:54:54.620,200
2026-01-14 15:55:13.381,2026-01-14 15:55:13.590,209
2026-01-14 15:55:31.780,2026-01-14 15:55:31.991,211
2026-01-14 15:55:50.980,2026-01-14 15:56:07.340,16360
2026-01-14 15:56:25.590,2026-01-14 15:56:43.740,18150
2026-01-14 15:57:02.591,2026-01-14 15:57:24.060,21469
2026-01-14 15:57:42.281,2026-01-14 15:57:59.501,17220
2026-01-14 15:58:19.171,2026-01-14 15:58:36.250,17079
2026-01-14 15:58:54.401,2026-01-14 15:59:11.281,16880
2026-01-14 15:59:30.070,2026-01-14 15:59:45.932,15862
2026-01-14 16:00:04.091,2026-01-14 16:00:21.600,17509
2026-01-14 16:00:40.061,2026-01-14 16:00:56.200,16139
2026-01-14 16:01:14.381,2026-01-14 16:01:30.571,16190
2026-01-14 16:01:49.300,2026-01-14 16:02:08.791,19491
2026-01-14 16:02:26.770,2026-01-14 16:02:49.530,22760
2026-01-14 16:03:08.191,2026-01-14 16:03:26.841,18650
2026-01-14 16:03:45.171,2026-01-14 16:04:03.830,18659
2026-01-14 16:04:22.250,2026-01-14 16:04:41.781,19531
2026-01-14 16:04:59.981,2026-01-14 16:05:19.311,19330
2026-01-14 16:05:37.950,2026-01-14 16:06:02.461,24511
2026-01-14 16:06:20.561,2026-01-14 16:06:43.381,22820
2026-01-14 16:07:03.441,2026-01-14 16:07:19.041,15600
2026-01-14 16:07:37.441,2026-01-14 16:07:58.361,20920
2026-01-14 16:08:17.140,2026-01-14 16:08:40.531,23391
2026-01-14 16:08:58.841,2026-01-14 16:09:15.770,16929
2026-01-14 16:09:34.751,2026-01-14 16:09:48.520,13769
2026-01-14 16:10:08.361,2026-01-14 16:10:26.030,17669
2026-01-14 16:10:44.731,2026-01-14 16:11:15.500,30769
2026-01-14 16:11:33.931,2026-01-14 16:11:52.231,18300
2026-01-14 16:12:11.030,2026-01-14 16:12:33.370,22340
2026-01-14 16:12:51.761,2026-01-14 16:13:15.521,23760
2026-01-14 16:13:34.321,2026-01-14 16:13:50.751,16430
2026-01-14 16:20:33.110,2026-01-14 16:20:33.322,212
2026-01-14 16:40:45.451,2026-01-14 16:40:45.651,200
2026-01-14 16:41:03.961,2026-01-14 16:41:04.161,200
2026-01-14 16:41:37.872,2026-01-14 16:41:38.080,208
2026-01-14 16:41:56.240,2026-01-14 16:41:56.451,211
2026-01-14 16:42:15.630,2026-01-14 16:42:15.841,211
2026-01-14 16:42:37.740,2026-01-14 16:42:37.951,211
2026-01-14 16:42:56.760,2026-01-14 16:42:56.961,201
2026-01-14 16:43:15.040,2026-01-14 16:43:15.241,201
2026-01-14 16:43:34.922,2026-01-14 16:43:35.120,198
2026-01-14 16:43:54.611,2026-01-14 16:43:54.821,210
2026-01-14 16:44:15.750,2026-01-14 16:44:15.961,211
2026-01-14 16:44:37.641,2026-01-14 16:44:37.851,210
2026-01-14 16:44:56.751,2026-01-14 16:44:56.961,210
2026-01-14 16:45:15.211,2026-01-14 16:45:15.420,209
2026-01-14 16:45:36.831,2026-01-14 16:45:37.040,209
2026-01-14 16:45:55.241,2026-01-14 16:45:55.451,210
2026-01-14 16:46:14.820,2026-01-14 16:46:15.030,210
2026-01-14 16:46:35.030,2026-01-14 16:46:35.241,211
2026-01-14 16:46:54.900,2026-01-14 16:46:55.121,221
2026-01-14 16:47:15.210,2026-01-14 16:47:15.410,200
2026-01-14 16:47:35.010,2026-01-14 16:47:35.210,200
2026-01-14 16:47:55.000,2026-01-14 16:47:55.211,211
2026-01-14 16:48:16.231,2026-01-14 16:48:16.431,200
2026-01-14 16:48:35.911,2026-01-14 16:48:36.120,209
2026-01-14 16:48:58.540,2026-01-14 16:48:58.750,210
2026-01-14 16:49:17.020,2026-01-14 16:49:17.221,201
2026-01-14 16:49:36.411,2026-01-14 16:49:36.611,200
2026-01-14 16:49:56.431,2026-01-14 16:49:56.640,209
2026-01-14 16:50:16.521,2026-01-14 16:50:16.731,210
2026-01-14 16:50:36.100,2026-01-14 16:50:36.311,211
2026-01-14 16:50:57.131,2026-01-14 16:50:57.340,209
2026-01-14 16:51:18.331,2026-01-14 16:51:18.540,209
2026-01-14 16:51:36.920,2026-01-14 16:51:37.120,200
2026-01-14 16:51:56.190,2026-01-14 16:51:56.401,211
2026-01-14 16:52:17.091,2026-01-14 16:52:17.301,210
